SupplierID,Model,SerialNumber,Condition,SmartNet,Note,ReceivedDate,StockStatus
39,SPA-1X10GE-L-V2#JV#PACK20043-2,SAL1748H22T,NIB,NC,"Wh by Trung--Please blind ship for OSI Hardware, Inc. - US38981",1587402000,0
39,SPA-1X10GE-L-V2#JV#PACK20043-2,SAL1748H24Q,NIB,NC,Wh by Trung--,1587402000,1
39,N2300-ACC-KIT#JV#PACK20043-2,ERC00000003,USEB,NC,Wh by Trung--,1587402000,1
39,N2300-ACC-KIT#JV#PACK20043-2,ERC00000002,USEB,NC,Wh by Trung--,1587402000,1
39,PWR-C1-1100WAC#JV#PACK7014,DTN1913V0UQ,USEB,NC,wh by G--to  Curvature US,1485104400,0
39,PWR-C1-1100WAC#JV#PACK20014,LIT19250CZQ,USEB,NC,"wh by G--to  Curvature US
Return from Curvature
Reason: Impact damageosi",1485104400,0
39,PWR-C1-1100WAC#JV#PACK7014#2AUS,LIT1925012R,USEB,NC,"wh by G--To Curvature US PO1227781Return from Curvature US
Reason: SIGNIFICANT SCRATCHES ON TOP NEAR THE AC INPUT PORT",1485104400,0
39,PWR-C1-350WAC#JV#PACK7021,AZS1726H6TR,USEB,NC,Wh by trung--to Vology - PO247406,1485277200,0
39,C3KX-PS-BLANK#JV#PACK7014,IPS000384,USEB,NC,"wh by G--to OSI Hardware - PO-US5158,US5177",1485795600,0
39,C3KX-PS-BLANK#JV#PACK7014,IPS000385,USEB,NC,"wh by G--Blind ship for NetworkTigers, Inc - 170210-10",1485795600,0
39,C3KX-PS-BLANK#JV#PACK7014,IPS000386,USEB,NC,"wh by G--to OSI Hardware - PO-US5158,US5177",1485795600,0
39,C3KX-PS-BLANK#JV#PACK7014,IPS000387,USEB,NC,"wh by G--to OSI Hardware - PO-US5158,US5177",1485795600,0
39,C3KX-PS-BLANK#JV#PACK7014,IPS000388,USEB,NC,wh by G--to PICS Telecom UK - PO804250,1485795600,0
39,C3KX-RACK-KIT-19#JV#PACK7014,IPS000389,USEB,NC,wh by G--to OSI Hardware - PO-US750,1485795600,0
39,C3KX-RACK-KIT-19#JV#PACK7014,IPS000390,USEB,NC,wh by G--to OSI Hardware - PO-US750,1485795600,0
39,C3KX-RACK-KIT-19#JV#PACK7014,IPS000391,USEB,NC,wh by G--,1485795600,1
39,C3KX-RACK-KIT-19#JV#PACK7014,IPS000392,USEB,NC,wh by G--to OSI Hardware - PO-US750,1485795600,0
39,C3KX-RACK-KIT-19#JV#PACK7014,IPS000393,USEB,NC,wh by G--Abacus Solutions,1485795600,0
39,PWR-2901-POE#JV#PACK7021,HIC09131214,USEB,NC,wh by G--to Tredent Data Systems - PO23750,1485882000,0
39,CP-BATT-7925G-STD#JV#PACK7085-2,FS132506559,USEB,NC,"wh by G,--to Curvature US - PO1241537",1486054800,0
39,CP-BATT-7925G-STD#JV#PACK7085-2,FS132506651,USEB,NC,"wh by G,--to Curvature US - PO1241537",1486054800,0
39,PWR-2921-51-DC#JV#PACK7023,QCS1532T07T,USEB,NC,"Wh by Trung--To OSI Hardware - PO-US6474, US6429",1486054800,0
39,2911-FANASSY#JV,FOX1712HAQT,USEB,NC,Wh by Trung--,1486659600,1
39,2911-FANASSY#JV,FOX1712HAQB,USEB,NC,Wh by Trung--,1486659600,1
39,C3KX-PS-BLANK#JV#PACK7022,IPS009422,USEB,NC,wh by E--to CXtec - PO-D752972To Cxtec POD752972,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009423,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009424,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009425,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009426,USEB,NC,wh by E--to Novia Networks - PONOV11482,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009427,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009428,USEB,NC,wh by E--to Atlantix Global-Inventory - PO588356-1,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009429,USEB,NC,wh by E--to Novia Networks - PONOV11482,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009430,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009432,USEB,NC,"wh by E--Blind ship for NetworkTigers,",1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009431,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009433,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009434,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009435,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009436,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009437,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009438,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009439,USEB,NC,wh by E--to OSI Hardware - PO-US6992,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009440,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009441,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009442,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009443,USEB,NC,wh by E--To Einsis POE17022023,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009444,USEB,NC,wh by E--to Vology - PO249016to Vology - PO249016,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009445,USEB,NC,wh by E--Data Hardware Depot - PO19238,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009446,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009447,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009448,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009449,USEB,NC,wh by E--Ship to NETWORK CRAZE TECHNOLOGIES - PO30192,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009450,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009451,USEB,NC,wh by E--to Lan-Tech - PO15821,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009452,USEB,NC,wh by E--to Atlantix Global-Inventory - PO587693-1,1486659600,0
39,C3KX-PS-BLANK#JV#PACK7022,IPS009453,USEB,NC,wh by E--to BE Networks - POIO17-0510,1486659600,0
39,C3KX-NM-BLANK#JV#PACK7022,IPS009454,USEB,NC,wh by E--to Vology - PO249016to Vology - PO249016,1486659600,0
39,C3KX-NM-BLANK#JV#PACK7022,IPS009455,USEB,NC,wh by E--to Atlantix Global-Inventory - PO587693-1,1486659600,0
39,C3KX-NM-BLANK#JV#PACK7022,IPS009456,USEB,NC,wh by E--to CablesAndKits - PO48789,1486659600,0
39,WS-SVC-FWM-1#JV#PACK9062,SAD112906RS,USEB,NC,"wh by E
Return from IP Trading--",1486918800,1
39,GLC-LH-SM#JV#PACK7123-3,AGC1201U4MT,USEB,NC,"wh by E--Blind ship for NetworkTigers, - PO171220-8",1486918800,0
39,GLC-LH-SM#JV#PACK7123-3,AGC1149U4J5,USEB,NC,"wh by E--Blind ship for NetworkTigers, - PO171220-8",1486918800,0
39,GLC-LH-SM#JV#PACK7123-3,AGC1201U4M1,USEB,NC,"wh by E--Blind ship for NetworkTigers, - PO171220-8",1486918800,0
39,GLC-LH-SM#JV#PACK7023,AGC1232U5CS,USEB,NC,wh by E--to OSI Hardware Inc - PO-US18825,1486918800,0
39,GLC-LH-SM#JV#PACK7023,AGC1149U4J3,USEB,NC,wh by E--to OSI Hardware Inc - PO-US18825,1486918800,0
39,GLC-LH-SM#JV#PACK7023,AGC1210U41J,USEB,NC,wh by E--to OSI Hardware Inc - PO-US18825,1486918800,0
39,GLC-LH-SM#JV#PACK7023,AGC1219U4F4,USEB,NC,wh by E--to OSI Hardware Inc - PO-US18825,1486918800,0
39,GLC-LH-SM#JV#PACK7023,AGT1112U1VR,USEB,NC,wh by E--to OSI Hardware Inc - PO-US18825,1486918800,0
39,GLC-LH-SM#JV#PACK7023,AGC1245U46B,USEB,NC,wh by E--to OSI Hardware Inc - PO-US18825,1486918800,0
39,GLC-LH-SM#JV#PACK7023,AGC1333U4CN,USEB,NC,wh by E--CablesAndKits,1486918800,0
39,GLC-LH-SM#JV#PACK7023,AGC1219U4FN,USEB,NC,wh by E--to OSI Hardware Inc - PO-US18825,1486918800,0
39,GLC-LH-SM#JV#PACK7023,AGC1201U4NE,USEB,NC,wh by E--CablesAndKits,1486918800,0
39,GLC-LH-SM#X01#JV#PACK7073-3,AGC1232U5D6,USEB,NC,wh by E--,1486918800,0
39,GLC-LH-SM#X01#JV#PACK7073-3,AGC1333U4D3,USEB,NC,wh by E--,1486918800,0
39,GLC-LH-SM#X01#JV#PACK7073-3,AGC1219U4G1,USEB,NC,wh by E--,1486918800,0
39,AIR-PWR-5500-AC#JV#PACK7023,PAC13303T2T,USEB,NC,wh by E--to Rhino Technology Group PO51246,1487091600,0
39,AIR-PWR-5500-AC#JV#PACK7052,PAC17423WKE,USEB,NC,wh by E--to Avnet Lifecycle Solutions - PO3279223,1487091600,0
39,AIR-PWR-5500-AC#JV#PACK7023,PAC15413XBI,USEB,NC,wh by E--to Rhino Technology Group PO51246,1487091600,0
39,AIR-PWR-5500-AC#JV#PACK7023,PAC14063TD5,USEB,NC,wh by E--to CablesAndKits - PO49360,1487091600,0
39,AIR-PWR-5500-AC#JV#PACK7023,PAC17473WZI,USEB,NC,wh by E--to Rhino Technology Group PO51246,1487091600,0
39,AIR-PWR-5500-AC#JV#PACK7023,PAC19043YBA,USEB,NC,wh by E--to Rhino Technology Group PO51246,1487091600,0
39,AIR-PWR-5500-AC#JV#PACK7023,PAC17113XR0,USEB,NC,"wh by E--to Curvature US - PO1226593,",1487091600,0
39,CAB-STK-E-3M#JV,IPS003856,NIB,NC,"Pack#: Pack3623
From:Â  Chris Boone yesuwill4me@xxx
Note: New In Bag--osi hardwareOSI HARDWAREOSI Hardware - PO-US4245,US4166",1476205200,0
39,PVDM4-32#JV,FOC19023396,USEB,NC,Pack#: Pack3840--Curvature us,1483549200,0
39,PVDM4-32#JV,FOC190233KM,USEB,NC,Pack#: Pack3840--Curvature us,1483549200,0
39,CAB-STK-E-0.5M#JV,IPS004224,USEB,NC,"Pack#: Pack3846
From:Â  aubitek-incÂ --to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-0.5M#JV,IPS004225,USEB,NC,"Pack#: Pack3827		
From:Return from Atlantix due to 3rd party--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-0.5M#JV,IPS004226,USEB,NC,"Pack#: Pack3827		
From:Return from Atlantix due to 3rd party--to Curvature US - PO1217025",1483549200,0
39,PWR-80W-AC#JV,DAB1636523M,USEB,NC,Pack#: Pack3833--to Curvature US - PO1221833,1483549200,0
39,PWR-80W-AC#JV,DAB154159QY,USEB,NC,"Pack#: Pack3865
From:Â  dhbnc--To Curvature US PO1225184",1483549200,0
39,CAB-STK-E-3M#JV,IPS004227,NIB,NC,"Pack#: Pack3841
From: hudsonsauctions
Note: New in bag--To Optimum Data PO86917",1483549200,0
39,CAB-STK-E-0.5M#JV,IPS004228,USEB,NC,"Pack#: Pack3855

From: mktllc--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-0.5M#JV,IPS004229,USEB,NC,"Pack#: Pack3855

From: mktllc--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-0.5M#JV,IPS004230,USEB,NC,"Pack#: Pack3855

From: mktllc--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-0.5M#JV,IPS004231,USEB,NC,"Pack#: Pack3855

From: mktllc--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004232,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004233,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004234,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004235,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004236,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004237,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004238,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004239,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004240,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004241,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004242,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004243,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004244,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-1M#JV,IPS004245,NIB,NC,"Pack#: Pack3860
From: a.cloes@yahoo.com
Note: New in bag--to Curvature US - PO1217025",1483549200,0
39,CAB-STK-E-3M#JV,CAB-STK-E-3M,USEB,NC,--,1483635600,0
39,CAB-STK-E-3M#JV,(WRONG,USEB,NC,--,1483635600,0
39,CAB-STK-E-3M#JV,MODEL),USEB,NC,--,1483635600,0
39,CAB-STK-E-0.5M#JV,IPS004210,USEA,NC,"Pack#: Pack3851
From:  greenteksolution
Note: In Leoni Bag--to Curvature US - PO1221141,1221444,1221452",1483635600,0
39,CAB-STK-E-0.5M#JV,IPS004211,USEA,NC,"Pack#: Pack3851
From:  greenteksolution
Note: In Leoni Bag--to Curvature US - PO1221141,1221444,1221452",1483635600,0
39,CAB-STK-E-0.5M#JV,IPS004212,USEA,NC,"Pack#: Pack3851
From:  greenteksolution
Note: In Leoni Bag--To World Data Product - PO-187963-041",1483635600,0
39,CAB-STK-E-0.5M#JV,IPS004213,USEA,NC,"Pack#: Pack3851
From:  greenteksolution
Note: In Leoni Bag--to Curvature US - PO1221141,1221444,1221452",1483635600,0
39,CAB-STK-E-0.5M#JV,IPS004214,USEA,NC,"Pack#: Pack3851
From:  greenteksolution
Note: In Leoni Bag--To World Data Product - PO-187963-041",1483635600,0
39,CAB-STK-E-0.5M#JV,IPS004215,USEA,NC,"Pack#: Pack3851
From:  greenteksolution
Note: In Leoni Bag--To World Data Product - PO-187963-041",1483635600,0
39,CAB-STK-E-0.5M#JV,IPS004216,USEA,NC,"Pack#: Pack3851
From:  greenteksolution
Note: In Leoni Bag--Blind Ship for CentricsIT - PPO71747",1483635600,0
39,CAB-STK-E-0.5M#JV,IPS004217,USEA,NC,"Pack#: Pack3851
From:  greenteksolution
Note: In Leoni Bag--Blind Ship for CentricsIT - PPO71747",1483635600,0
39,CAB-STK-E-0.5M#JV,IPS004218,USEA,NC,"Pack#: Pack3851
From:  greenteksolution
Note: In Leoni Bag--To Curvature US - PO1221300",1483635600,0
39,CAB-STK-E-0.5M#JV,IPS004219,USEA,NC,"Pack#: Pack3851
From:  greenteksolution
Note: In Leoni Bag--Blind Ship for CentricsIT - PPO71747",1483635600,0
39,PWR-60W-AC#JV,IPS004246,USEB,NC,"Pack#: Pack3862
From: usedciscodealer--Checked by E - 6/6/19to Curvature LLC - 1276251",1483635600,0
39,AIR-CAP1552EU-A-K9#JV,FOC16321PES,USEB,NC,Checked by E - 6/6/19--,1483462800,1
39,WS-X4597+E#JV#HARD2FIND,FOX1605G0SW,USEB,NC,--,1483462800,1
39,PA-1600-2-ROHS#JV,DTH1504T24C,USEB,NC,Stocktake--,1483462800,0
39,STACK-T1-1M-BOX#JV,IPS004123,NOB,NC,Stock take--,1483462800,0
39,STACK-T1-1M-BOX#JV,IPS004122,NOB,NC,Stock take--,1483462800,1
39,STACK-T1-1M-BOX#JV,IPS004124,NOB,NC,Stock take--,1483462800,1
39,CAB-STK-E-1M-BOX#JV,IPS004010,NOB,NC,Stock take--,1483462800,0
39,CAB-STK-E-1M-BOX#JV,IPS004004,NOB,NC,Stock take--,1483462800,0
39,CAB-STK-E-3M-BOX#JV,IPS003550,NOB,NC,Stock take--,1483462800,0
39,CAB-STK-E-3M-BOX#JV,IPS003551,NOB,NC,Stocktake--,1483462800,0
39,CAB-STK-E-3M-BOX#JV,IPS003556,NOB,NC,Stocktake--,1483462800,0
39,CAB-STK-E-1M-BOX#JV,IPS004011,NIB,NC,Stocktake--,1483462800,0
39,CAB-STK-E-1M-BOX#JV,IPS004003,NOB,NC,Stocktake--,1483462800,0
39,CAB-STK-E-1M-BOX#JV,IPS004009,NOB,NC,Stocktake--,1483462800,0
39,CAB-STK-E-1M-BOX#JV,IPS004006,NOB,NC,Stocktake--,1483462800,0
39,STACK-T1-1M-BOX#JV,IPS003789,NOB,NC,Stocktake--,1483462800,1
39,800-IL-PM-4-BOX#JV,IPS004186,NOB,NC,Stocktake--,1483462800,1
39,800-IL-PM-4-BOX#JV,IPS004187,NOB,NC,Stocktake--,1483462800,0
39,CAB-STK-E-3M-BOX#JV,IPS003552,NOB,NC,Stocktake--,1483462800,0
39,CAB-STK-E-3M-BOX#JV,IPS003554,NOB,NC,Stocktake--,1483462800,0
39,STACK-T1-1M-BOX#JV,IPS004089,NOB,NC,Stocktake--,1483462800,1
39,CAB-STK-E-1M-BOX#JV,IPS004008,NOB,NC,Stocktake--,1483462800,0
39,HWIC-1GE-SFP-BOX#JV,IPS004092,NOB,NC,Stocktake--,1483462800,1
39,800-IL-PM-4-BOX#JV,IPS004197,NOB,NC,Stocktake--,1483462800,0
39,800-IL-PM-4-BOX#JV,IPS004180,NOB,NC,Stocktake--,1483462800,1
39,800-IL-PM-4-BOX#JV,IPS004184,NOB,NC,Stocktake--,1483462800,1
39,800-IL-PM-4-BOX#JV,IPS004196,NOB,NC,Stocktake--,1483462800,1
39,800-IL-PM-4-BOX#JV,IPS004195,NOB,NC,Stocktake--,1483462800,0
39,800-IL-PM-4-BOX#JV,IPS004166,NOB,NC,Stocktake--,1483462800,1
39,800-IL-PM-4-BOX#JV,IPS004167,NOB,NC,Stocktake--,1483462800,1
39,800-IL-PM-4-BOX#JV,IPS004168,NOB,NC,Stocktake--,1483462800,1
39,800-IL-PM-4-BOX#JV,IPS004179,NOB,NC,Stocktake--,1483462800,0
39,800-IL-PM-4-BOX#JV,IPS004088,NOB,NC,Stocktake--,1483462800,1
39,800-IL-PM-4-BOX#JV,IPS004087,NOB,NC,Stocktake--,1483462800,0
39,800-IL-PM-4-BOX#JV,IPS004086,NOB,NC,Stocktake--,1483462800,1
39,800-IL-PM-4-BOX#JV,IPS004165,NOB,NC,Stocktake--,1483462800,1
39,800-IL-PM-4-BOX#JV,IPS004084,NOB,NC,Stocktake--,1483462800,1
39,800-IL-PM-4-BOX#JV,IPS004085,NOB,NC,Stocktake--,1483462800,0
39,CAB-STK-E-3M#JV,IPS003718,NIB,NC,"Pack#: Pack3580
From: Youwillsellme--osi hardwareOSI HARDWAREOSI Hardware - PO-US4245,US4166",1474304400,0
39,CAB-STK-E-3M#JV,IPS003719,NIB,NC,"Pack#: Pack3580
From: Youwillsellme--osi hardwareOSI HARDWAREOSI Hardware - PO-US4245,US4166",1474304400,0
39,CAB-STK-E-3M#JV,IPS003732,NIB,NC,"Pack#: Pack3580
From: Youwillsellme--osi hardwareOSI HARDWAREOSI Hardware - PO-US4245,US4166",1474304400,0
39,CAB-STK-E-3M#JV,IPS003733,NIB,NC,"Pack#: Pack3580
From: Youwillsellme--osi hardwareOSI HARDWAREOSI Hardware - PO-US4245,US4166",1474304400,0
39,CAB-STK-E-3M#JV,IPS003735,NIB,NC,"Pack#: Pack3580
From: Youwillsellme--osi hardwareOSI HARDWAREOSI Hardware - PO-US4245,US4166",1474304400,0
39,CAB-STK-E-3M#JV,IPS003728,NIB,NC,"Pack#: Pack3580
From: Youwillsellme--osi hardwareOSI HARDWAREOSI Hardware - PO-US4245,US4166",1474304400,0
39,CAB-STK-E-3M#JV,IPS003729,NIB,NC,"Pack#: Pack3580
From: Youwillsellme--osi hardwareOSI HARDWAREOSI Hardware - PO-US4245,US4166",1474304400,0
39,CAB-STK-E-3M#JV,IPS003736,NIB,NC,"Pack#: Pack3580
From: Youwillsellme--osi hardwareOSI HARDWAREOSI Hardware - PO-US4245,US4166",1474304400,0
39,CAB-STK-E-3M#JV,IPS003738,NIB,NC,"Pack#: Pack3580
From: Youwillsellme--osi hardwareOSI HARDWAREOSI Hardware - PO-US4245,US4166",1474304400,0
39,PWR-C2-1025WAC#JV#PACK7023,LIT19130LS9,USEB,NC,wh by E--to Vology - PO252098to Vology - PO252098,1487178000,0
39,GK42-202510-000#JV,28J134900610,USEB,NC,Stocktake--,1483462800,0
39,C2960S-BLANK#JV,IPS004611,USEB,NC,Shipped from AUS--To Curvature US - PO1222529,1487264400,0
39,C2960S-BLANK#JV,IPS004610,USEB,NC,Shipped from AUS--To Curvature US - PO1222529,1487264400,0
