Supplier,Condition,Model,ReceivedDate,SerialNumber,StockStatus,Note,oldModelName,newModelName
39,USEB,CISCO1801/K9#CISCO1801#JV#PACK3751,1479402000,FHK1110100H,1,wh by G--osi hardware,CISCO1801/K9#CISCO1801#JV#PACK3751,CISCO1801/K9,,
39,USEB,WS-F6700-DFC3B#JV#PACK3751,1479661200,SAL17152G9Q,1,wh by G--osi hardware,WS-F6700-DFC3B#JV#PACK3751,WS-F6700-DFC3B,,
39,USEB,PWR-C1-350WAC#JV#PACK3751,1479661200,DCB1812H0FS,0,wh by G--osi hardware,PWR-C1-350WAC#JV#PACK3751,PWR-C1-350WAC,,
39,USEB,PWR-C1-350WAC#JV#PACK3751,1479661200,DCB1811H30B,0,wh by G--osi hardware,PWR-C1-350WAC#JV#PACK3751,PWR-C1-350WAC,,
39,USEB,WIC-1ENET#JV#PACK3751,1479661200,FOC091128MT,1,wh by G--osi hardware,WIC-1ENET#JV#PACK3751,WIC-1ENET,,
39,USEB,WIC-1ENET#JV#PACK3751,1479661200,FOC09123EWH,1,wh by G--osi hardware,WIC-1ENET#JV#PACK3751,WIC-1ENET,,
39,USEB,WIC-1ENET#JV#PACK3751,1479661200,FOC09210QV6,1,wh by G--osi hardware,WIC-1ENET#JV#PACK3751,WIC-1ENET,,
39,USEB,ME-3400EG-2CS-A#JV#7062,1479661200,FCW1951H14S,0,wh by G--osi hardware,ME-3400EG-2CS-A#JV#7062,ME-3400EG-2CS-A,,
39,USEB,PWR-C45-1400DC-P/2#PWR-C1-350WAC#JV#PACK3783,1479834000,AZS17230B2J,0,"wh by G
PI:20161118LJY01--VOLOGY",PWR-C45-1400DC-P/2#PWR-C1-350WAC#JV#PACK3783,PWR-C45-1400DC-P/2,,
39,USEB,C3KX-PWR-350WAC#PWR-C1-350WAC#JV#PACK3783,1479834000,AZS172302XC,0,"wh by G
PI:20161118LJY01--VOLOGY",C3KX-PWR-350WAC#PWR-C1-350WAC#JV#PACK3783,C3KX-PWR-350WAC,,
39,USEB,PWR-C1-350WAC#JV#PACK3783,1479834000,AZS172305T7,0,"wh by G
PI:20161118LJY01--osi hardware",PWR-C1-350WAC#JV#PACK3783,PWR-C1-350WAC,,
39,USEB,C3KX-PWR-350WAC/2#PWR-C1-350WAC#JV#PACK3783,1479834000,AZS1723020A,0,"wh by G
PI:20161118LJY01--VOLOGY",C3KX-PWR-350WAC/2#PWR-C1-350WAC#JV#PACK3783,C3KX-PWR-350WAC/2,,
39,USEB,C3KX-PWR-715WAC#JV#PACK3816,1480525200,LIT154405JC,0,wh by G--osi hardware,C3KX-PWR-715WAC#JV#PACK3816,C3KX-PWR-715WAC,,
39,USEB,GLC-T#GLC-T #JV#X03#GL#PACK7011,1480525200,AGM143520D3,0,wh by G--osi hardware,GLC-T#GLC-T #JV#X03#GL#PACK7011,GLC-T,,
39,USEB,VWIC2-2MFT-T1/E1#JV#PACK7052,1480525200,FOC11215YG5,1,wh by G--osi hardware,VWIC2-2MFT-T1/E1#JV#PACK7052,VWIC2-2MFT-T1/E1,,
39,USEB,VWIC2-2MFT-T1/E1#JV#PACK7052,1480525200,FOC11050VYU,1,wh by G--osi hardware,VWIC2-2MFT-T1/E1#JV#PACK7052,VWIC2-2MFT-T1/E1,,
39,USEB,VWIC2-2MFT-T1/E1#JV#PACK7052,1480525200,FOC11215YAU,1,wh by G--osi hardware,VWIC2-2MFT-T1/E1#JV#PACK7052,VWIC2-2MFT-T1/E1,,
39,USEB,VWIC2-2MFT-T1/E1#JV#PACK7052,1480525200,FOC11050X38,1,wh by G--osi hardware,VWIC2-2MFT-T1/E1#JV#PACK7052,VWIC2-2MFT-T1/E1,,
39,USEB,VWIC2-2MFT-T1/E1#JV#PACK7052,1480525200,FOC110452CF,1,wh by G--osi hardware,VWIC2-2MFT-T1/E1#JV#PACK7052,VWIC2-2MFT-T1/E1,,
39,USEB,VWIC2-2MFT-T1/E1#JV#PACK7052,1480525200,FOC130437CC,1,wh by G--osi hardware,VWIC2-2MFT-T1/E1#JV#PACK7052,VWIC2-2MFT-T1/E1,,
39,USEB,HWIC-1FE#JV#PACK7085-2,1480525200,FOC14240UQS,0,wh by G--osi hardware,HWIC-1FE#JV#PACK7085-2,HWIC-1FE,,
39,USEB,HWIC-1FE#JV#PACK7064,1480525200,FOC11253DKG,0,wh by G--osi hardware,HWIC-1FE#JV#PACK7064,HWIC-1FE,,
39,USEB,WS-F6700-DFC3CXL#JV#PACK3783,1449766800,SAL1426LCYQ,0,wh by PAT--osi hardware,WS-F6700-DFC3CXL#JV#PACK3783,WS-F6700-DFC3CXL,,
39,NIB,SFP-10G-LR#JV#X01#PACK3783,1480870800,FNS184824NV,0,wh by G--osi hardware,SFP-10G-LR#JV#X01#PACK3783,SFP-10G-LR,,
39,NIB,SFP-10G-LR#JV#X01#PACK3783,1480870800,SPC183102GY,0,wh by G--osi hardware,SFP-10G-LR#JV#X01#PACK3783,SFP-10G-LR,,
39,NIB,SFP-10G-LR#JV#X01#PACK3783,1480870800,SPC183102GZ,0,wh by G--osi hardware,SFP-10G-LR#JV#X01#PACK3783,SFP-10G-LR,,
39,NIB,SFP-10G-LR#JV#X01#PACK3783,1480870800,SPC183102H0,0,wh by G--osi hardware,SFP-10G-LR#JV#X01#PACK3783,SFP-10G-LR,,
39,USEB,WS-C3750X-24P-S#JV#PACK3783,1480870800,FDO1502Z0GR,0,wh by G--osi hardware,WS-C3750X-24P-S#JV#PACK3783,WS-C3750X-24P-S,,
39,USEB,VS-S720-10G#JV,1480870800,SAL1428MEN7,0,wh by G--osi hardware,VS-S720-10G#JV,VS-S720-10G,,
39,USEB,WS-G5483#JV#PACK3783,1480870800,FHH0728Z0NU,0,wh by G--osi hardware,WS-G5483#JV#PACK3783,WS-G5483,,
39,USEB,WS-G5483#JV#PACK3783,1480870800,FHH0728Z0ML,1,wh by G--osi hardware,WS-G5483#JV#PACK3783,WS-G5483,,
39,USEB,HWIC-1GE-SFP#JV#PACK3783,1480870800,FOC12324YUV,0,wh by G--curvature us,HWIC-1GE-SFP#JV#PACK3783,HWIC-1GE-SFP,,
39,USEB,WS-C2960X-48FPS-L#JV#PACK3808,1480870800,FCW1920B6M5,0,"wh by G, Invc: V161126I--osi hardware",WS-C2960X-48FPS-L#JV#PACK3808,WS-C2960X-48FPS-L,,
39,USEB,WS-C2960X-48FPS-L#JV#PACK3808,1480870800,FOC1920S7EF,0,"wh by G, Invc: V161126I--osi hardware",WS-C2960X-48FPS-L#JV#PACK3808,WS-C2960X-48FPS-L,,
39,USEB,WS-C3850-48P-E#JV#PACK3808,1480957200,FOC1745U11S,0,"wh by G, Inv: PI20161201LJY03--osi hardware",WS-C3850-48P-E#JV#PACK3808,WS-C3850-48P-E,,
39,USEB,PWR-C1-715WAC#JV#PACK3861,1480957200,LIT17380KMR,0,"wh by G, Inv: PI20161201LJY03--osi hardware",PWR-C1-715WAC#JV#PACK3861,PWR-C1-715WAC,,
39,USEB,CISCO1921/K9#JV#CISCO1921-SEC/K9,1481043600,FTX1725Y0UY,0,"Pack3770
15.53 IOS loaded--osi hardware",CISCO1921/K9#JV#CISCO1921-SEC/K9,CISCO1921/K9,,
39,NIB,WS-C2960CG-8TC-L#JV#PACK7011,1482080400,FOC1836Z578,0,"wh by G--osi hardware
Sold to DHD",WS-C2960CG-8TC-L#JV#PACK7011,WS-C2960CG-8TC-L,,
39,NIB,WS-C2960CG-8TC-L#JV#PACK7011,1482080400,FOC1831W078,0,"wh by G--osi hardware
Sold to DHD",WS-C2960CG-8TC-L#JV#PACK7011,WS-C2960CG-8TC-L,,
39,USEB,EHWIC-1GE-SFP-CU#JV#PACK3861,1482080400,FOC19235N7S,0,wh by H--Model Note:V01,EHWIC-1GE-SFP-CU#JV#PACK3861,EHWIC-1GE-SFP-CU,,
39,NIB,WS-C3650-48FQ-E#JV#PACK8062-2,1482080400,FDO1944E26A,0,"Re-wh by G----Rack 2-C-1 (Middle Rack )
Box in bad condition, Need Renew Label--to CXtec - POD786263",WS-C3650-48FQ-E#JV#PACK8062-2,WS-C3650-48FQ-E,,
39,NIB,WS-C3650-48FQ-E#JV#PACK8125,1482080400,FDO1944E2AA,1,"Re-wh by G--
Box in bad condition, Need Renew Label-------------
8.2.6.2.B,",WS-C3650-48FQ-E#JV#PACK8125,WS-C3650-48FQ-E,,
39,USEB,GLC-T#JV#X02#NGL#PACK7011,1482166800,AGM112920ZP,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#JV#X02#NGL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X02#NGL#PACK7011,1482166800,MTC1207018U,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#JV#X02#NGL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X02#NGL#PACK7011,1482166800,MTC120502B2,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#JV#X02#NGL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X02#NGL#PACK7011,1482166800,MTC120700QE,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#JV#X02#NGL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X02#NGL#PACK7011,1482166800,MTC120303H5,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#JV#X02#NGL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X02#NGL#PACK7011,1482166800,MTC120502CN,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#JV#X02#NGL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X02#NGL#PACK7011,1482166800,MTC1207013H,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#JV#X02#NGL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X02#NGL#PACK7011,1482166800,MTC120700GW,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#JV#X02#NGL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X02#NGL#PACK7011,1482166800,MTC120502PH,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#JV#X02#NGL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X02#NGL#PACK7011,1482166800,MTC120502BN,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#JV#X02#NGL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X02#NGL#PACK7011,1482166800,MTC120304T5,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#JV#X02#NGL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X02#NGL#PACK7011,1482166800,MTC120502AA,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#JV#X02#NGL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X02#NGL#PACK7011,1482166800,MTC120502E2,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#JV#X02#NGL#PACK7011,GLC-T,,
39,USEB,GLC-T#GLC-T #JV#X03#GL#PACK7011,1482166800,AGM153220M5,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#GLC-T #JV#X03#GL#PACK7011,GLC-T,,
39,USEB,GLC-T#GLC-T #JV#X03#GL#PACK7011,1482166800,AGM154421HZ,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#GLC-T #JV#X03#GL#PACK7011,GLC-T,,
39,USEB,GLC-T#GLC-T #JV#X03#GL#PACK7011,1482166800,AGM154421K7,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#GLC-T #JV#X03#GL#PACK7011,GLC-T,,
39,USEB,GLC-T#GLC-T #JV#X03#GL#PACK7011,1482166800,AGM153220M2,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#GLC-T #JV#X03#GL#PACK7011,GLC-T,,
39,USEB,GLC-T#GLC-T #JV#X03#GL#PACK7011,1482166800,AGM154421E8,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#GLC-T #JV#X03#GL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X03#GL#PACK7011,1482166800,AGM154421J7,0,wh by G--to GlobalNet Pro - P10873,GLC-T#JV#X03#GL#PACK7011,GLC-T,,
39,USEB,GLC-T#JV#X03#GL#PACK7011,1482166800,AGM152724NK,0,wh by G--to GlobalNet Pro - P10873,GLC-T#JV#X03#GL#PACK7011,GLC-T,,
39,USEB,GLC-T#GLC-T #JV#X03#GL#PACK7011,1482166800,AGM153220BG,0,wh by G--to Data Hardware Depot - PO18619,GLC-T#GLC-T #JV#X03#GL#PACK7011,GLC-T,,
39,USEB,GLC-T#GLC-T #JV#X03#GL#PACK7011,1482166800,MTC143906MM,0,wh by G--to Data Hardware Depot - PO18962,GLC-T#GLC-T #JV#X03#GL#PACK7011,GLC-T,,
39,USEB,WS-C3650-24PS-S-RF#WS-C3650-24PS-S#JV#PACK3861,1482166800,FDO1750Q0MF,0,wh by G--Curvature SIN,WS-C3650-24PS-S-RF#WS-C3650-24PS-S#JV#PACK3861,WS-C3650-24PS-S-RF,,
39,USEB,EHWIC-4ESG#JV#PACK3861,1482166800,FOC15193HWZ,0,wh by G--to Recurrent Technologies - PO38053,EHWIC-4ESG#JV#PACK3861,EHWIC-4ESG,,
39,USEB,WS-C3750X-48P-S#JV#PACK7022,1482253200,FDO1415P03G,0,wh by E--to Curvature US - PO1221992,WS-C3750X-48P-S#JV#PACK7022,WS-C3750X-48P-S,,
39,USEB,FET-10G#JV#PACK7034,1482339600,FNS160822GP,0,"wh by E--Blind ship for NetworkTigers, - PO170511-8",FET-10G#JV#PACK7034,FET-10G,,
39,USEB,FET-10G#JV#PACK7034,1482339600,FNS160822GF,0,"wh by E--Blind ship for NetworkTigers, - PO170511-8",FET-10G#JV#PACK7034,FET-10G,,
39,NIB,C3KX-PWR-350WAC#JV#PACK3861,1482426000,DTN1603L40W,0,"wh by E--to CablesAndKits - PO48285,48850,48858,48869",C3KX-PWR-350WAC#JV#PACK3861,C3KX-PWR-350WAC,,
39,NIB,C3KX-PWR-350WAC#JV#PACK3861,1482426000,DTN1606L1ST,0,"wh by E--to CablesAndKits - PO48285,48850,48858,48869",C3KX-PWR-350WAC#JV#PACK3861,C3KX-PWR-350WAC,,
39,NIB,C3KX-PWR-350WAC#JV#PACK3861,1482426000,DTN1606L1S1,0,"wh by E--to CablesAndKits - PO48285,48850,48858,48869",C3KX-PWR-350WAC#JV#PACK3861,C3KX-PWR-350WAC,,
39,NIB,C3KX-PWR-350WAC#JV#PACK3861,1482426000,DTN1607L0VX,0,wh by E--ship for CentricsIT - PPO71700,C3KX-PWR-350WAC#JV#PACK3861,C3KX-PWR-350WAC,,
39,NIB,C3KX-PWR-350WAC#JV#PACK3861,1482426000,DTN1607L0VZ,0,"wh by E--to CablesAndKits - PO48285,48850,48858,48869",C3KX-PWR-350WAC#JV#PACK3861,C3KX-PWR-350WAC,,
39,NIB,C3KX-PWR-350WAC#JV#PACK3861,1482426000,DTN1603L40U,0,"wh by E--to CablesAndKits - PO48285,48850,48858,48869",C3KX-PWR-350WAC#JV#PACK3861,C3KX-PWR-350WAC,,
39,NIB,WS-C3650-48PS-L#JV#PACK3861,1482426000,FDO2017E2CD,0,wh by E--to OSI Hardware Inc - PO-US13680,WS-C3650-48PS-L#JV#PACK3861,WS-C3650-48PS-L,,
39,NIB,WS-C2960XR-48FPS-I#JV#PACK7011,1482426000,FDO1933B0JL,0,wh by E--To World Data Product - PO-189021-195,WS-C2960XR-48FPS-I#JV#PACK7011,WS-C2960XR-48FPS-I,,
39,USEB,WS-C2960X-24TS-L#JV#PACK7022,1482426000,FCW2004A0C3,0,wh by E--to CentricsIT - PPO72939,WS-C2960X-24TS-L#JV#PACK7022,WS-C2960X-24TS-L,,
39,NOB,GLC-SX-MMD#JV#PACK7104-2,1482426000,FNS174019WU,0,wh by E--Blind ship for Netsource Global- PO9432,GLC-SX-MMD#JV#PACK7104-2,GLC-SX-MMD,,
39,NIB,WS-C3650-24TS-E#JV#PACK7014,1482426000,FDO2018Q0CH,0,"Re-wh by G----Rack 2-C-1 (Middle Rack )
Box in bad condition, Need Renew Label--to Data Hardware Depot - PO18655",WS-C3650-24TS-E#JV#PACK7014,WS-C3650-24TS-E,,
39,USEB,WS-C2960X-48FPS-L#JV#PACK7011,1482426000,FCW1816B50R,0,Wh by Trung--Model Note:V01,WS-C2960X-48FPS-L#JV#PACK7011,WS-C2960X-48FPS-L,,
39,USEB,WS-C2960X-48FPS-L#JV#PACK7011,1482426000,FCW1817B3HJ,0,Wh by Trung--Model Note:V01,WS-C2960X-48FPS-L#JV#PACK7011,WS-C2960X-48FPS-L,,
39,USEB,WS-C2960X-48FPS-L#JV#PACK7011,1482426000,FCW1817B3K6,0,Wh by Trung--Model Note:V01,WS-C2960X-48FPS-L#JV#PACK7011,WS-C2960X-48FPS-L,,
39,USEB,WS-C2960X-48FPS-L#JV#PACK7011,1482426000,FCW1817B21E,0,Wh by Trung--Model Note:V01,WS-C2960X-48FPS-L#JV#PACK7011,WS-C2960X-48FPS-L,,
39,USEB,CISCO2921/K9-RF#CISCO2921-SEC/K9#JV,1482858000,FTX1531ALT9,0,"wh by E

Just added
Sold--to Data Hardware Depot - PO18689",CISCO2921/K9-RF#CISCO2921-SEC/K9#JV,CISCO2921/K9-RF,,
39,USEB,ASA5505-PWR-AC#JV,1482858000,ALD150201VT,0,"wh by E

Just added--VOLOGY",ASA5505-PWR-AC#JV,ASA5505-PWR-AC,,
39,USEB,ASA5505-PWR-AC#JV,1482858000,ALD1617F3XK,0,"wh by E

Just added--to Vology - PO245827,245946,245957,245959",ASA5505-PWR-AC#JV,ASA5505-PWR-AC,,
39,USEB,PWR-80W-AC#JV,1482858000,DAB16415149,0,"wh by E

Just added--Curvature US",PWR-80W-AC#JV,PWR-80W-AC,,
39,USEB,PWR-80W-AC#JV,1482858000,DAB164151K6,0,"wh by E

Just added--Curvature US",PWR-80W-AC#JV,PWR-80W-AC,,
39,USEB,PWR-80W-AC#JV,1482858000,DAB1641516P,0,"wh by E

Just added--AVNET LIFECYCLE SOLUITIONS",PWR-80W-AC#JV,PWR-80W-AC,,
39,USEB,PWR-80W-AC#JV,1482858000,DAB1641517V,0,"wh by E

Just added--to Summit Information Resources - PO15218",PWR-80W-AC#JV,PWR-80W-AC,,
39,USEB,PWR-80W-AC#JV,1482858000,DAB16415265,0,"wh by E

Just added--AVNET LIFECYCLE SOLUITIONS",PWR-80W-AC#JV,PWR-80W-AC,,
39,USEB,PWR-80W-AC#JV,1482858000,DAB1641514F,0,"wh by E

Just added--AVNET LIFECYCLE SOLUITIONS",PWR-80W-AC#JV,PWR-80W-AC,,
39,NIB,C3KX-PWR-715WAC#JV,1482858000,DCB1736A6WB,0,"wh by E

Just added--Ship to CentricsIT - PO71177",C3KX-PWR-715WAC#JV,C3KX-PWR-715WAC,,
39,NIB,C3KX-PWR-715WAC#JV,1482858000,LIT1739024F,0,"wh by E

Just added--Ship to CentricsIT - PO71177",C3KX-PWR-715WAC#JV,C3KX-PWR-715WAC,,
39,USEB,C2960X-STACK#JV,1482858000,FOC19426HZS,0,"wh by E

Just added--to OSI Hardware - PO-US4698,US4701",C2960X-STACK#JV,C2960X-STACK,,
39,USEB,C2960X-STACK#JV,1482858000,FOC192730NU,0,"wh by E

Just added--to CablesAndKits - PO49073",C2960X-STACK#JV,C2960X-STACK,,
39,USEB,C2960X-STACK#JV,1482858000,FOC17340QZM,0,"wh by E

Just added--To WDPI",C2960X-STACK#JV,C2960X-STACK,,
39,USEB,C2960X-STACK#JV,1482858000,FOC1948363A,0,"wh by E

Just added--To WDPI",C2960X-STACK#JV,C2960X-STACK,,
39,USEB,C2960X-STACK#JV,1482858000,FDO18040LDA,0,"wh by E

Just added--to CablesAndKits - PO49073",C2960X-STACK#JV,C2960X-STACK,,
39,USEB,C2960X-STACK#JV,1482858000,FOC20091BQZ,0,"wh by E

Just added--To WDPI",C2960X-STACK#JV,C2960X-STACK,,
39,NIB,STACK-T1-50CM#JV,1482858000,MOC1746A7P6,0,"wh by E
Just added
New in Box--to  Curvature US",STACK-T1-50CM#JV,STACK-T1-50CM,,
39,USEB,STACK-T1-50CM#JV,1482858000,MOC1747A8QM,0,"wh by E

Just added--To Curvature US PO1221950",STACK-T1-50CM#JV,STACK-T1-50CM,,
39,USEB,STACK-T1-50CM#JV,1482858000,MOC1747A8Z2,0,"wh by E

Just added--To Curvature US PO1221950",STACK-T1-50CM#JV,STACK-T1-50CM,,
39,USEB,STACK-T1-50CM#JV,1482858000,MOC1747A8MT,0,"wh by E

Just added--To Curvature US PO1221950",STACK-T1-50CM#JV,STACK-T1-50CM,,
39,USEB,STACK-T1-50CM#JV,1482858000,MOC1747A8ZX,0,"wh by E

Just added--To Curvature US PO1221950",STACK-T1-50CM#JV,STACK-T1-50CM,,
39,USEB,STACK-T1-50CM#JV,1482858000,MOC1747A8PD,0,"wh by E

Just added--To Curvature US PO1221950",STACK-T1-50CM#JV,STACK-T1-50CM,,
39,NIB,STACK-T1-50CM#JV,1482858000,MOC1921A0LB,0,"wh by E

Just added--NEW IN Bag",STACK-T1-50CM#JV,STACK-T1-50CM,,
39,NIB,STACK-T1-50CM#JV,1482858000,MOC1923A3DW,0,"wh by E

Just added--NEW IN Bag",STACK-T1-50CM#JV,STACK-T1-50CM,,
39,USEB,C2960X-STACK#JV,1482858000,FOC18440HAB,0,"wh by E

Just added--To WDPI",C2960X-STACK#JV,C2960X-STACK,,
39,NIB,GLC-LH-SM#JV,1482858000,AGC1711V0WX,0,"wh by E

Just added--To Sourcing Solution",GLC-LH-SM#JV,GLC-LH-SM,,
39,USEB,C3KX-PWR-715WAC#JV#PACK7021,1482944400,LIT1438051R,0,wh by E--to Curvature US - PO1221992,C3KX-PWR-715WAC#JV#PACK7021,C3KX-PWR-715WAC,,
39,USEB,PWR-C1-350WAC#JV#PACK3861,1482944400,AZS172602P9,0,wh by E--to Curvature SIN - PO4039552,PWR-C1-350WAC#JV#PACK3861,PWR-C1-350WAC,,
39,USEB,PWR-C1-350WAC#JV#PACK3861,1482944400,AZS172602Y7,0,wh by E--to Curvature SIN - PO4039552,PWR-C1-350WAC#JV#PACK3861,PWR-C1-350WAC,,
39,USEB,PWR-C1-350WAC#JV#PACK3861,1482944400,AZS1726020Z,0,"wh by E--to PICS Telecom US - 803123,803129",PWR-C1-350WAC#JV#PACK3861,PWR-C1-350WAC,,
39,NIB,SFP-10G-LRM#JV#ADR#PACK3861,1482944400,AGD1942V1UH,1,"wh by E, inv : J148--Checked by E - 6/6/19",SFP-10G-LRM#JV#ADR#PACK3861,SFP-10G-LRM,,
39,NIB,SFP-10G-LRM#JV#ADR#PACK3861,1482944400,AGD1942V1AK,1,"wh by E, inv : J148--Checked by E - 6/6/19",SFP-10G-LRM#JV#ADR#PACK3861,SFP-10G-LRM,,
39,NIB,SFP-10G-LRM#JV#ADR#PACK3861,1482944400,AGD1942V14K,1,"wh by E, inv : J148--Checked by E - 6/6/19",SFP-10G-LRM#JV#ADR#PACK3861,SFP-10G-LRM,,
39,NIB,SFP-10G-LRM#JV#ADR#PACK3861,1482944400,AGD1942V1FZ,1,"wh by E, inv : J148--Checked by E - 6/6/19",SFP-10G-LRM#JV#ADR#PACK3861,SFP-10G-LRM,,
39,NIB,SFP-10G-LRM#JV#ADR#PACK3861,1482944400,AGD1942V1DL,1,"wh by E, inv : J148--Checked by E - 6/6/19",SFP-10G-LRM#JV#ADR#PACK3861,SFP-10G-LRM,,
39,NIB,GLC-LH-SM#JV#X03#PACK3861,1482944400,FNS15120NZU,0,"wh by E, inv : J148--To Sourcing Solution",GLC-LH-SM#JV#X03#PACK3861,GLC-LH-SM,,
39,NIB,GLC-LH-SM#JV#X03#PACK3861,1482944400,FNS15120V4J,0,"wh by E, inv : J148--To Sourcing Solution",GLC-LH-SM#JV#X03#PACK3861,GLC-LH-SM,,
39,NIB,GLC-LH-SM#JV#X03#PACK3861,1482944400,FNS15120V73,0,"wh by E, inv : J148--To Sourcing Solution",GLC-LH-SM#JV#X03#PACK3861,GLC-LH-SM,,
39,NIB,GLC-LH-SM#JV#X03#PACK3861,1482944400,FNS15120V4F,0,"wh by E, inv : J148--To Sourcing Solution",GLC-LH-SM#JV#X03#PACK3861,GLC-LH-SM,,
39,NIB,GLC-LH-SM#JV#X03#PACK3861,1482944400,FNS15120V5X,0,"wh by E, inv : J148--To Sourcing Solution",GLC-LH-SM#JV#X03#PACK3861,GLC-LH-SM,,
39,NIB,GLC-LH-SM#JV#X03#PACK3861,1482944400,FNS15120V64,0,"wh by E, inv : J148--To Sourcing Solution",GLC-LH-SM#JV#X03#PACK3861,GLC-LH-SM,,
39,NIB,GLC-LH-SM#JV#X03#PACK3861,1482944400,FNS15120P0E,0,"wh by E, inv : J148--To Sourcing Solution",GLC-LH-SM#JV#X03#PACK3861,GLC-LH-SM,,
39,NIB,GLC-LH-SM#JV#X03#PACK3861,1482944400,FNS15120V2K,0,"wh by E, inv : J148--To Sourcing Solution",GLC-LH-SM#JV#X03#PACK3861,GLC-LH-SM,,
39,NIB,GLC-LH-SM#JV#X03#PACK3861,1482944400,FNS15120P03,0,"wh by E, inv : J148--To Sourcing Solution",GLC-LH-SM#JV#X03#PACK3861,GLC-LH-SM,,
