Supplier,Model,SerialNumber,Condition,Note,ReceivedDate,StockStatus
39,PVDM3-64,FOC14521XQ6,USEB,"V01, WH,---osi hardware",1425834000,0
39,GLC-T=,MTC1202010060,USEB,Fake unit!!! Not for shipping---osi hardware,1425834000,0
39,GLC-T=,MTC1202010056,USEB,Fake unit!!! Not for shipping---osi hardware,1425834000,0
39,GLC-T=,MTC1202010057,USEB,Fake unit!!! Not for shipping---osi hardware,1425834000,0
39,J9088A,CN935ZU2VY,USEB,osi hardware,1426006800,0
39,EHWIC-D-8ESG-P,FOC153029DH,USEB,"WH by Long,---osi hardware",1426006800,0
39,CVR-X2-SFP ,FDO133107XK,USEB,"V02, WH---osi hardware",1426006800,0
39,CVR-X2-SFP ,FDO133107DF,USEB,"V02, WH---osi hardware",1426006800,0
39,WS-C2960-48TT-L,FOC1125Z/6E,USEB,osi hardware,1426093200,0
39,WS-C2960G-24TC-L,FOC1048ZDNS,USEB,"WH by Long,---osi hardware",1426179600,0
39,VWIC-1MFT-E1,33890229,USEB,"WH by Long,---osi hardware",1426352400,0
39,SFP-10G-SR,FNS13521B0Y,USEB,osi hardware,1426438800,0
39,XENPAK-10GB-LR,IJM0935M029,USEB,osi hardware,1426438800,0
39,XENPAK-10GB-LR,IJM0931M06X,USEB,osi hardware,1426438800,0
39,XENPAK-10GB-LR,IJM0935M092,USEB,osi hardware,1426438800,0
39,XENPAK-10GB-LR,IJM0934M06C,USEB,osi hardware,1426438800,0
39,GLC-T,FNS0947L02P,USEB,osi hardware,1426438800,0
39,GLC-T,MTC093806TU,USEB,osi hardware,1426438800,0
39,GLC-T,FNS0946L0KA,USEB,osi hardware,1426438800,0
39,GLC-T,AGS0942L0CE,USEB,osi hardware,1426438800,0
39,GLC-T,FNS0947L02H,USEB,osi hardware,1426438800,0
39,GLC-T,FNS0947L0AD,USEB,osi hardware,1426438800,0
39,GLC-T,FNS0947L02K,USEB,osi hardware,1426438800,0
39,GLC-T,FNS0947L0AN,USEB,osi hardware,1426438800,0
39,GLC-T,MTC102905AE,USEB,osi hardware,1426438800,0
39,GLC-T,FNS0947L05L,USEB,osi hardware,1426438800,0
39,GLC-T,MTC093808L8,USEB,osi hardware,1426438800,0
39,GLC-T,FNS0947L05J,USEB,osi hardware,1426438800,0
39,GLC-T,FNS0947L02R,USEB,osi hardware,1426438800,0
39,GLC-T,AGS0942L0CL,USEB,osi hardware,1426438800,0
39,GLC-T,AGS0945L202,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS1012ADQU,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS10442WCQ,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS10196Z21,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS10351TZX,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10127PVY,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS10165PMU,USEB,osi hardware,1426438800,0
39,GLC-T,FNS0942L08B,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10351L41,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS1035CLHW,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS10446QY9,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS10214BZ3,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS10211GCP,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS100911VT,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS10357YX0,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS1044BS41,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS10168Q08,USEB,Wh by Trung---Wh by Trung---osi hardware,1426438800,0
39,GLC-T,FNS10449Z7W,USEB,osi hardware,1426438800,0
39,GLC-T,FNS0942L108,USEB,osi hardware,1426438800,0
39,GLC-T,FNS0942L1BK,USEB,osi hardware,1426438800,0
39,GLC-T,AGS0946L03T,USEB,osi hardware,1426438800,0
39,GLC-T,AGS0941L19Z,USEB,osi hardware,1426438800,0
39,GLC-T,AGS0941L248,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10328WRS,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1044CLZQ,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10092R2T,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1044C10N,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10129MGM,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10443KRS,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10313P1R,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10160XY1,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10351GHG,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10121G3B,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1044CPXA,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10198GT9,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10211CDG,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10440KEN,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10441AJ2,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1044CR3N,USEB,osi hardware,1426438800,0
39,GLC-T,FNS104453G2,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10162Y9P,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1022AF5A,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1009130P,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10117JNQ,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1012A1MG,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10127D4S,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1035CJ5N,USEB,osi hardware,1426438800,0
39,GLC-T,FNS104485T1,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10197FHK,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10122G8Y,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10123H7Z,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10440ULQ,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10465Q5T,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10194F7F,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10446ZJ3,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10215YV0,USEB,osi hardware,1426438800,0
39,GLC-T,FNS101132YB,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10440484,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10161AFB,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10160GJB,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1016AN08,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1021BNSY,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1021AHMZ,USEB,osi hardware,1426438800,0
39,GLC-T,FNS104649G7,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10446GCE,USEB,osi hardware,1426438800,0
39,GLC-T,FNS102175EK,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10198JHS,USEB,osi hardware,1426438800,0
39,GLC-T,FNS102127LU,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10217Z01,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10213441,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10092X2S,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1016902K,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1009278K,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1035AU23,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1021853B,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10440FTL,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1016A977,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1044A6K9,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10121CJM,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10215D65,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10449425,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1044BJCK,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10190JWE,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10099C6Y,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10162U8T,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10094VMF,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10122LGD,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10355A0T,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10449UUC,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1021C4KC,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10121SQY,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10198A4H,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1020LXPZ,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1044011J,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10356YYX,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1044BN52,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1044AJZX,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10446KH1,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10112NC8,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10123C77,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1031712H,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1046A81R,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10128LM4,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10443TZ1,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1044A6F3,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1019CNLL,USEB,osi hardware,1426438800,0
39,GLC-T,FNS100966TS,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1033B51H,USEB,osi hardware,1426438800,0
39,GLC-T,FNS102247GQ,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1044175Z,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1016BR1V,USEB,osi hardware,1426438800,0
39,GLC-T,FNS101980QW,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10113N09,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10192Z4B,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10165HUA,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10442TGT,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10218XQT,USEB,osi hardware,1426438800,0
39,GLC-T,FNS1019C3NL,USEB,osi hardware,1426438800,0
39,GLC-T,FNS10129S4H,USEB,osi hardware,1426438800,0
39,GLC-T,AGM131120H3,USEB,osi hardware,1426611600,0
39,GLC-T,MTC110200T8,USEB,osi hardware,1426611600,0
39,GLC-T,MTC1102019M,USEB,osi hardware,1426611600,0
39,GLC-T,AGM131120H5,USEB,osi hardware,1426611600,0
39,GLC-T,AGM115121G1,USEB,osi hardware,1426611600,0
39,GLC-T,AGM115121H3,USEB,osi hardware,1426611600,0
39,GLC-T,AGM114222Q0,USEB,osi hardware,1426611600,0
39,GLC-T,AGM131625AF,USEB,osi hardware,1426611600,0
39,GLC-T,AGM131120GV,USEB,osi hardware,1426611600,0
39,GLC-T,AGM114029XR,USEB,osi hardware,1426611600,0
39,GLC-T,MTC0908037J,USEB,osi hardware,1426611600,0
39,GLC-T,MTC1102017W,USEB,osi hardware,1426611600,0
39,GLC-T,MTC110200TE,USEB,osi hardware,1426611600,0
39,GLC-T,MTC130800P0,USEB,osi hardware,1426611600,0
39,GLC-T,MTC110200HN,USEB,osi hardware,1426611600,0
39,GLC-T,MTC11020183,USEB,osi hardware,1426611600,0
39,GLC-T,MTC110201AL,USEB,osi hardware,1426611600,0
39,GLC-T,MTC0803005G,USEB,osi hardware,1426611600,0
39,GLC-T,MTC083605MH,USEB,osi hardware,1426611600,0
39,GLC-T,MTC11020123,USEB,osi hardware,1426611600,0
39,GLC-T,MTC113901NW,USEB,osi hardware,1426611600,0
39,GLC-T,MTC1102011H,USEB,osi hardware,1426611600,0
39,GLC-T,MTC11020199,USEB,osi hardware,1426611600,0
39,GLC-T,MTC110201DQ,USEB,osi hardware,1426611600,0
39,GLC-T,AGM131120HA,USEB,osi hardware,1426611600,0
39,GLC-T,MTC083901CJ,USEB,osi hardware,1426611600,0
39,GLC-T,MTC11020133,USEB,osi hardware,1426611600,0
39,GLC-T,MTC1102014E,USEB,osi hardware,1426611600,0
39,GLC-T,MTC110200ZK,USEB,osi hardware,1426611600,0
39,GLC-T,MTC110202PF,USEB,osi hardware,1426611600,0
39,GLC-T,MTC1102017Z,USEB,osi hardware,1426611600,0
39,GLC-T,MTC11020194,USEB,osi hardware,1426611600,0
39,GLC-T,MTC110202XY,USEB,osi hardware,1426611600,0
39,GLC-T,AGM1311208T,USEB,osi hardware,1426611600,0
39,GLC-T,AGM1316259B,USEB,osi hardware,1426611600,0
39,GLC-T,AGM131120S9,USEB,osi hardware,1426611600,0
39,GLC-T,AGM163620DD,USEB,osi hardware,1426611600,0
39,GLC-T,AGM153624EN,USEB,osi hardware,1426611600,0
39,WS-C3750V2-24PS-S ,FDO1450X)XA,USEB,Model Note:V05---osi hardware,1426611600,0
39,J9148A,SG133ISH4V,USEB,"WH by Long,---osi hardware",1426611600,0
39,GLC-ZX-SM ,SPC152109PP,USEB,"V01, WH---osi hardware",1426698000,0
39,GLC-ZX-SM ,SPC152109PV,USEB,"V01, WH---osi hardware",1426698000,0
39,PVDM3-16,FOC1452695R,USEB,"V01, WH,---osi hardware",1426784400,0
39,SFP-10G-SR,GD164340M4,USEB,osi hardware,1426784400,0
39,PCEX-3G-HSPA-R6,D573150094710,USEB,osi hardware,1426784400,0
39,XENPAK-10GB-LR,IJM0930M0BG,USEB,osi hardware,1427043600,0
39,XENPAK-10GB-LR,IJM0934M0B6,USEB,osi hardware,1427043600,0
39,XENPAK-10GB-LR,IJM0937M030,USEB,osi hardware,1427043600,0
39,GLC-LH-SM ,FNS1027H24A,USEB,"V01, WH,---osi hardware",1427043600,0
39,GLC-LH-SM ,FNS0947H1NE,USEB,"V01, WH,---osi hardware",1427043600,0
39,X2-10GB-SR,AGA549X0RD,USEB,osi hardware,1427043600,0
39,HWIC-2T=,FOC1618O3NGN,USEB,osi hardware,1427130000,0
39,PVDM2-8,FOC13081MLQ,USEB,"SMD.bOX.037; 02/12/2019
---V01, WH---osi hardware",1427302800,1
39,ME34X-PWR-DC,LIT14220FUD,USEB,wh by G,1485190800,1
39,DS-CAC-6000W,DCH1548X04R,USEB,Wh by Khang,1567443600,1
39,DS-CAC-6000W,DTM163702XS,USEB,Wh by Khang,1567443600,1
39,NM-32A=,35446414,USEB,"8.BOX.0018; 10/09/2019
---Add by stock-check",1568071358,0
39,NM-2V=,118819,USEB,"8.BOX.0018; 10/09/2019
---Add by stock-check",1568071360,1
39,VIC3-4FXS/DID,FOC13171D1T,USEB,"8.MD.BOX.39; 12/09/2019
---Add by stock-check",1568262232,1
39,GLC-BX-U,NPH21010111,USEB,"SMD.BOX.033; 02/12/2019
---SMD.BOX.033; 09/10/2019---Add by stock-check",1570581665,1
39,MEM2800-128CF,50515677,NOB,"8.3.6.1.C; 15/10/2019
---Add by stock-check",1571096442,1
39,PWR-60W-AC,L21452058072,USEB,wh by viet,1573578000,0
39,PWR-60W-AC,LIT17480LEX,USEB,wh by viet,1573578000,0
39,PWR-60W-AC,PST1749E4YN,USEB,wh by viet,1573578000,0
39,PWR-60W-AC,LIT152507RR,USEB,wh by viet,1573578000,0
39,PWR-60W-AC,LIT15230NLM,USEB,wh by viet,1573578000,0
39,PWR-60W-AC,DTH1707S8HW,USEB,wh by viet,1573578000,0
39,PWR-60W-AC,DTH1442T0LB,USEB,wh by viet,1573578000,0
39,PWR-60W-AC,LIT18100UMZ,USEB,wh by viet,1573578000,0
39,PWR-60W-AC,LIT183412JL,USEB,wh by viet,1573578000,0
39,PWR-60W-AC,PST1749E4VE,USEB,wh by viet,1573578000,0
39,PWR-60W-AC,LIT154814X4,USEB,wh by viet,1573578000,0
39,PWR-60W-AC,PST1749E7G3,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,SNI1402C8TC,USEB,wh by viet,1573578000,0
39,C3945-VSEC-SRE/K9,FHK1409F3HZ,USEB,wh by viet,1573578000,0
39,PVDM3-64,FOC18084J9F,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,SNI1448C97L,USEB,wh by viet,1573578000,0
39,C3945-VSEC-SRE/K9,FGL145210NQ,USEB,wh by viet,1573578000,0
39,C3900-SPE150/K9,FOC14450LNM,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,SNI1747C8Q9,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,SNI1533C92N,USEB,wh by viet,1573578000,0
39,C3945-VSEC-SRE/K9,FGL1528136X,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,QCS1709P385,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,SNI1907C8CL,USEB,wh by viet,1573578000,0
39,C3900-SPE150/K9,FOC18443NZZ,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,QCS18341DJD,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,PST1824C0JW,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,QCS19011FDH,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,QCS18501CMJ,USEB,wh by viet,1573578000,0
39,C3945-VSEC-SRE/K9,FHK1434F10R,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,SNI1725C78V,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,FPS170401RF,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,FPS170800QG,USEB,wh by viet,1573578000,0
39,CISCO1921-SEC/K9,FGL1819216A,USEB,wh by viet,1573578000,0
39,PWR-3900-AC,SNI1907C8AM,USEB,wh by viet,1573578000,0
39,AIR-CAP3702I-Z-K9,FGL1924XFPK,USEB,wh by viet,1573578000,0
39,AIR-CAP3702I-Z-K9,FGL2051A85V,USEB,wh by viet,1573578000,0
39,AIR-SAP1602I-Z-K9,FGL1828W91S,USEB,wh by viet,1573578000,0
39,AIR-SAP1602I-Z-K9,FGL1902X6UF,USEB,wh by viet,1573578000,0
39,CISCO867VAE-K9,GMK1914024M,USEB,wh by viet,1573578000,0
39,CISCO867VAE-K9,GMK17500544,USEB,wh by viet,1573578000,0
39,CISCO867VAE-K9,GMK1321002Y,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB184233Z8,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB19053JZ2,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB151731FL,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB19013M51,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB185139BR,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB19053B94,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB19063K58,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB194533T0,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB20043GA7,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB18523651,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB20043GH0,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB190934TC,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB16213050,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB18513NUL,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB2053J9JT,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB183530GW,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB2044J1KL,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB184233ZG,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB2053J5H0,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB185135CK,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB180733WD,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB2044J1HW,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB16213056,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB1919367K,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB20013H51,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB194930A6,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB20083VGQ,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB2045J7ZT,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB19063L5C,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB174234DL,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB184238NG,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB2019JCXR,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB184234M7,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB1621303X,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB185235LT,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB185236DA,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB1750363R,USEB,wh by viet,1573578000,0
39,PWR-30W-AC,DAB2053J4A8,USEB,wh by viet,1573578000,0
39,ASA5525,FGL172240TZ,USEB,wh by E,1573578000,0
39,WS-C2960XR-24PS-I,FDO2309B09T,NIB,wh by E,1573578000,0
39,WS-C2960XR-24PS-I,FDO2309B09D,NIB,wh by E,1573578000,0
39,CISCO3945-CHASSIS,FGL1617124G,USEB,wh by CuongTM,1573664400,0
39,CISCO3945-CHASSIS,FGL163011DC,USEB,wh by CuongTM,1573664400,0
39,C3900-SPE250/K9,FOC1614404A,USEB,wh by CuongTM---Checked on 21/01/2020,1573664400,0
39,C3900-SPE250/K9,FOC17251GG5,USEB,wh by CuongTM---Checked on 21/01/2020,1573664400,0
39,AIR-AP2802I-Z-K9,FGL2152A849,USEB,"wh by viet
PACK4444",1573664400,0
39,AIR-AP2802I-Z-K9,FGL2211A859,USEB,"wh by viet
PACK4444",1573664400,1
39,AIR-AP2802I-Z-K9,FGL2152A870,NOB,"wh by viet
PACK4444---8.3.2.3.E",1573664400,0
39,CISCO3945-CHASSIS,FGL150210PY,USEB,"wh by viet
from: aussharp
PACKB00538
id: buy@",1573664400,0
39,CISCO3945-CHASSIS,FOC14495EPV,USEB,"wh by viet
from: aussharp
PACKB00538
id: buy@",1573664400,0
39,C3900-SPE150/K9,FOC14443V50,USEB,"wh by viet
from: aussharp
PACKB00538
id: buy@",1573664400,0
39,SM-SRE-910-K9,FOC18033B5Q,USEB,"wh by viet
from: aussharp
PACKB00538
id: buy@",1573664400,1
39,PVDM3-64,FOC14450LH4,USEB,"wh by viet
from: aussharp
PACKB00538
id: buy@",1573664400,0
39,PVDM3-64,FOC14521XR7,USEB,"wh by viet
from: aussharp
PACKB00538
id: buy@",1573664400,0
39,PVDM3-192,FOC14395MYB,USEB,"wh by viet
from: aussharp
PACKB00538
id: buy@
SMD.BOX.046",1573664400,1
39,PVDM3-192,FOC14395MYW,USEB,"wh by viet
from: aussharp
PACKB00538
id: buy@
SMD.BOX.046",1573664400,1
39,PVDM3-256,FOC15075EEY,USEB,"wh by viet
from: aussharp
PACKB00538
id: buy@
SMD.BOX.047",1573664400,1
39,PVDM3-256,FOC15075E68,USEB,"wh by viet
from: aussharp
PACKB00538
id: buy@
SMD.BOX.047",1573664400,1
39,CISCO1941,FGL2004124B,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL2022248Z,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL1924223X,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL184223UB,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL17221215,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL184223SF,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL19522061,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL1722124Q,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL1703202M,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL2032235V,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL1642277W,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL184624S6,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL19272080,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL2049204N,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL162210HT,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL173921QW,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL2204944S,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL183622KE,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL2130918Z,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL172011V4,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL182222DH,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL17222487,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL193025Q0,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL1645113H,USEB,wh by Nam,1573664400,0
39,CISCO1941,FGL183721L8,USEB,wh by Nam,1573664400,0
39,CISCO1941W-N/K9,FGL1631250X,USEB,wh by Nam,1573664400,0
39,CISCO1941W-N/K9,FGL1631250W,USEB,wh by Nam,1573664400,0
39,EHWIC-D-8ESG-P,FOC20328JT0,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC171862BC,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC19156D55,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC20105TQB,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC16296P15,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC16296NZ7,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC20223CQD,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC19156DAH,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC18432ZTU,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC1634GFZS,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC18185B5A,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC17145YN9,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC184262HX,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC20105TGB,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC164958R7,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC1718626N,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC20313F40,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC16517LAA,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC18448JXT,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC19157C2R,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC203562AJ,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC17307HKX,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC22033STT,USEB,wh by Nam,1573664400,1
39,EHWIC-D-8ESG-P,FOC1843710T,USEB,wh by Nam,1573664400,1
